Flight Index,Delay (seconds)
MU5552,0
G54260,0
CA4318,0
A67212,0
ZH9427,0
CZ6452,0
MF8296,0
ZH9298,12516
3U6777,0
MU5161,0
MF8105,0
CA1397,0
3U3509,0
ZH8734,0
EU1910,0
BK3043,0
JR1625,0
MU504,0
MU9009,0
3U3317,0
FD572,0
EU2284,0
CA4109,15696
CA8630,5947
KY8255,0
CZ3104,0
HO1090,0
AK1574,0
CZ3120,0
CZ3444,0
9C8549,0
MU2395,0
FM9203,0
MF852,0
CA1128,0
MU6939,0
3U3705,13972
3U3243,0
KY8322,0
MU6315,0
MU5508,17261
MU5284,386
CZ8817,0
HO1155,0
VZ3536,444
CA916,0
SC1193,0
MF8342,8137
EU1942,0
CA2640,0
HO1615,0
CX961,0
MF8479,0
CZ3456,3484
EU1812,0
SC4952,0
G54352,0
CZ6246,4562
CA1658,0
CA1558,0
KN5731,0
ZH9655,0
TV9839,0
ZH9694,0
CZ6800,8764
MU9788,0
MU2915,1459
KN5190,9723
DD3136,13608
CZ6303,7350
MU6866,13996
MU9734,0
CA8619,0
MU9075,0
MU573,0
CZ8635,0
GS7792,0
QW6074,0
CZ6893,0
MU6395,0
SC4800,0
HO1790,0
CA1515,0
MU6692,0
EU1927,10935
MF8265,2778
JR1551,0
CZ2689,0
CZ8479,0
FM9530,0
CZ3786,0
MU5520,0
MU6783,0
HO1234,0
GY7237,0
MU9050,0
CZ6368,0
CA2721,16359
CA8690,0
HU7708,0
KN5305,0
GY7251,0
UQ2600,71
AQ1510,0
G54285,0
NS3615,0
MF8121,4842
CA145,0
HO2008,0
HU7395,0
SV883,0
CZ6385,14006
JD431,0
CZ3936,0
CZ6858,4179
PN6248,0
ZH9287,0
CA1512,0
GJ8218,0
CZ8675,0
MF8035,0
CA8692,0
FU6532,0
JD5588,0
MU6155,0
GA899,0
KN5827,0
CA2554,0
MF893,0
EU2227,0
UQ3543,0
HO1324,0
CZ8637,0
MU6213,0
SC4864,0
HO1195,0
UQ3506,0
9C8838,0
CA1912,0
MU2218,562
JD584Z,0
SC7918,0
HU7792,3609
HO1859,11447
NX10,0
MU2620,0
MU6414,0
CZ2617,15086
HO2213,18071
CA4386,0
CZ8514,0
CA8333,0
CZ8655,0
KN5832,4515
CZ6561,4688
CZ3082,0
CA4116,13916
GJ8091,0
9C8884,0
MF866,0
MU522,5183
MU5096,11968
3U6763,8029
SC1171,13647
MF8425,5977
CX380,0
CZ386,17283
CZ8215,0
CZ6415,0
HU7266,0
3U8294,0
FU6617,0
MU9045,0
CA1363,0
3U8917,0
MF8559,0
ZH8161,5687
NS8017,0
HU7166,13881
CA1560,0
3U3350,0
MU6266,0
HO1093,0
CA2787,0
BK2734,0
CZ5713,0
CA1600,0
CA926,0
QW6008,0
MU5658,0
AQ1331,0
CA4589,6942
JD5123,0
CA8531,12854
MF8804,0
MU5171,0
MU2055,0
ZH9895,0
GT1019,0
FM9252,0
CA1553,0
CZ6512,0
MU2756,0
3U8548,0
GX2037,0
MF8719,0
CZ3540,0
9C8667,2549
HO1261,0
RY8965,0
KN523Y,0
9C6669,0
ZH9133,0
HO1033,6943
CA8163,0
G54055,0
GS7896,0
CA930,0
FM9313,0
HU718R,8820
SC2208,1470
CA1411,0
HU7040,0
CA4390,10308
MU2409,10112
FM9485,11686
CZ3417,0
CA8205,0
MU5310,0
CZ3571,0
SC4851,0
3U3356,0
MU2831,3190
ZH8033,0
EU2860,0
CA8505,0
MF8317,0
CZ3271,0
EU1858,12521
MF8203,0
CZ3795,0
MU2913,5282
BK3162,0
9C6239,0
MU6477,0
MU6619,7588
HU7518,0
ZH8957,0
HU7176,0
3U8668,0
OZ334,0
G54815,0
9H8463,0
GS7929,0
DR6575,0
CA8124,0
G54470,0
GJ8994,0
MU5650,0
CZ6149,0
MU9883,0
HU7421,0
MU6132,0
3U3324,0
KN2226,0
MU6840,0
CZ6666,0
3U8717,4993
NX225,0
CZ6170,0
3U3344,489
CZ3800,10143
HU7032,0
CZ6429,0
CZ8806,0
KN2307,3083
TV9831,0
ZH8674,0
3U6343,0
MU2314,11905
CZ8536,0
SC8722,15097
MU5575,0
KN5502,0
KY8246,0
NS8078,0
CZ6241,0
HO1389,4062
MU2036,0
MU2644,0
HO1355,0
ZH8525,0
9C7133,0
CZ6064,0
MF8582,0
CZ6218,0
GJ8032,0
ZH9809,0
ZH9360,0
9C6511,13539
CZ6676,0
CZ8297,0
MF8277,0
CA196,0
CA1303,0
MU6592,0
KN5532,0
9C7067,0
FM9334,0
CZ3606,3450
GJ8681,0
MU526,0
3U6425,0
CZ2864,12721
ZH937Z,0
9C8672,0
3U8044,0
HU7280,0
CA9630,0
CZ3416,0
3U8973,5907
9C7345,0
CZ3937,0
GJ8724,0
CZ5976,0
PN6397,0
FM809,0
CA1150,0
MU2275,0
3U8788,0
ZH9548,0
CZ3584,0
8L9649,0
EU2946,5103
3U8909,0
ZH9238,6994
CZ5615,0
G54424,12461
EU2724,11845
DR6553,0
MF8509,0
MU2638,0
LH720,0
SC1189,13858
9H6033,0
NS3504,0
CZ6501,2269
9H8343,0
JD5921,14792
MU2699,0
8L9949,0
MU5906,0
CZ6283,0
CA1225,0
MU2302,14042
7C8903,0
8L9522,0
GS6435,0
MU5438,0
MU2356,0
CZ6652,0
NX197,0
8L9667,0
KE2255,0
G52719,0
KY3175,0
PN6393,0
VN503,6506
CA1604,4738
TV9827,0
NS3269,0
ZH9847,0
DZ6301,0
CZ6037,0
HU7777,0
FM9348,0
KY8223,0
MF8751,10368
CZ6741,13316
CZ6798,0
JD5829,0
3U6770,0
KN5719,0
CA420,0
MU2474,0
CZ8775,0
MF8636,0
CA1327,6149
SC2112,0
GJ8877,0
TV9928,0
FM9399,0
GX7872,0
MU2352,0
MF8077,0
CA4301,0
BK2764,11920
CZ3189,10058
MU2770,0
G54429,0
MF864,0
CZ5870,0
MF8671,0
MU6653,0
CA4143,0
CZ6790,0
GJ8796,0
3U3260,0
MU9038,5761
SC4659,0
KN5291,0
SC4728,0
SC2400,0
GS6466,0
CZ3464,0
CZ5981,0
CA1826,0
CA2803,0
MU5546,0
BK2994,0
MU2030,0
SC8846,2871
GJ6034,0
G54024,538
9C6411,0
HU7836,0
3U6959,0
GS6559,0
CZ6762,0
CZ5418,14552
MF8457,0
9C8995,0
CI527,0
CZ3618,0
MF8045,0
CA120,0
CZ3565,0
CA8527,15387
3U8610,0
QW6216,0
MU2415,0
MU6386,0
CZ2818,0
CA1650,0
JD5388,0
GX2043,0
NS3285,0
HO1787,0
SC4614,0
GS7856,0
MU742,0
MU9989,0
HU7687,0
MF8565,0
CZ2610,0
HU7794,13584
CZ6478,860
RY8983,0
SC2214,0
9C6617,0
3U3202,0
FM9445,0
EU6667,0
GS7614,0
EU1842,0
SC4869,0
CZ6287,0
MU5648,0
MU5392,0
G54314,0
CZ3326,0
MU5416,0
CZ8941,12793
8L9702,0
8L9633,0
HU7360,0
NS8001,0
CA8381,0
MU2735,4139
MU9770,0
3U3302,0
CA1902,0
9C8719,0
CZ6235,0
MU2642,0
CZ3760,0
CZ6623,0
CZ2833,0
CZ3395,14333
NX22,5015
9C8660,17815
MU6371,0
9C6217,12530
A67226,4277
KN5605,0
KY8237,0
CA4257,0
CZ6892,0
CA2821,0
ZH9325,0
CZ6087,0
9C7076,0
A67257,0
LT8822,0
HU7402,0
AK143,0
CZ2692,2718
EU2288,0
FM9561,0
MU2142,0
GJ8052,0
CZ5195,15044
G52663,0
SC4837,4647
CZ6516,0
MU9071,0
CZ374,16195
KN5870,0
CA115,0
CZ6205,0
NS3667,719
CZ8527,0
CZ6188,0
GS7602,0
MU5115,0
KN5889,0
HU7698,0
CZ5366,0
CZ3755,0
EU2734,0
MU6647,0
CZ3825,0
MU2032,0
MF895,0
MU9928,0
MU5598,11233
MU6335,0
CZ5416,0
CZ8316,0
CA1921,0
CZ3687,0
CZ3891,0
GS7696,0
PN6390,0
9C6952,754
GJ8646,0
9C7669,0
MU7622,0
CA1291,0
TV6079,0
MU5526,4540
RY8942,0
ZH9406,0
HU7857,0
9C7087,0
3U3160,0
ZH8369,0
ZH8963,0
MU2745,0
PN6554,0
FU6522,0
3U6876,0
HU6135,0
3U6903,0
KN5992,0
9C6908,0
G54809,0
3U6774,0
FD589,0
FM9511,0
HU7238,0
CA1843,0
CZ6704,0
ZH8742,0
G52926,0
A67152,0
CA8573,0
MU6548,0
CA1906,0
CA4014,0
AQ1305,0
3U3712,0
FM9385,0
MU2598,0
CZ8858,0
CZ6902,0
KN5877,5480
3U3653,0
MU6795,0
BK2958,0
LT6620,0
ZH8982,0
FM9078,0
MU2785,0
MU9950,0
8L9867,0
MU2162,10573
MU712,0
KL895,0
PN6403,0
MU2074,0
9C6366,0
8L9658,10303
CA2619,10439
CZ8755,0
ZH9862,0
CZ8291,0
GS7916,0
MU5460,0
MU2207,0
CZ6638,9293
MU2286,0
CA1950,0
G52788,9111
KN5819,0
MU206,0
ZH9260,0
GS7710,0
EU2291,0
MU588,0
MU5725,0
CA1323,0
DR6551,0
G54220,0
CZ6458,16185
MU5549,0
EU2917,0
ZH9336,0
3U3828,5607
MU6462,0
ZH9814,0
MU6427,0
MU508,584
ZH9925,0
G5477X,0
CZ3967,0
FM9231,0
GS7532,0
MU6658,0
CA1210,0
MU5137,0
ZH8664,0
JD5795,533
MU5365,3116
MU6331,0
HU7786,0
CZ6060,0
KN5751,0
ZH9213,0
CA2513,10262
NH962,0
9C6872,9779
EU2942,0
HU7195,0
GS7686,0
Y87519,0
SC2193,12252
9C6744,0
FM9423,7340
3U8838,340
MU2584,10579
HU7411,0
ZH9733,0
RY8912,0
CZ6996,12087
3U8889,0
MU5378,0
HU7172,1720
PN6293,0
3U8082,0
MF8614,9970
MU2458,10791
MU892,0
HU7810,0
MU5605,0
FU6601,0
EU1974,0
MU2944,0
CZ2766,10463
TV9841,0
CZ8590,0
MU6452,0
EU2945,0
CA1220,0
EU2246,0
CZ8766,17288
DR6592,0
GS6639,0
CZ6449,0
HO1989,0
JD5330,0
MU2398,0
3U6741,9707
CA1871,0
KY8215,0
NS3331,0
MF8846,0
DZ6214,0
CZ3141,0
CZ340,0
CA1272,16207
SC8709,430
CZ6112,0
GX8812,0
KY8226,0
CZ6706,0
MU6467,0
MF8321,0
MU6967,0
ZH9455,0
9C8751,0
DR6584,0
MU2267,0
KY8207,0
CZ5621,0
CA791,4261
ZH8902,0
CA2885,0
MF8387,0
CA4311,0
LH728,0
JD5762,0
8L9797,0
CA2686,0
SC8790,0
KN5899,0
GJ8630,0
CZ6274,0
CZ6305,3511
MU5281,0
CZ3874,0
G54117,0
MU2257,0
CZ2770,17396
NH924,0
3U8031,0
ZH9394,0
LT1332,14138
MU5413,0
GY7279,0
MU6102,0
GY7265,0
HO1189,0
CZ6620,0
9H8412,12534
CZ6997,0
SC7606,0
MU5694,0
MU9707,0
SC8713,0
MF8487,0
CZ5792,0
EU1999,0
NX161,0
3U8214,0
GX8994,0
MU2443,0
EU1836,1169
CZ6715,0
HU7287,0
MU9012,0
CZ2607,0
G52721,0
3U3439,0
MU5432,0
HO1747,0
CA2538,0
GY7260,0
MF8681,0
CA4001,0
JD5219,0
G54274,0
G52747,0
MF8084,0
8L9505,0
MU2757,6064
CA8501,0
9C656S,0
CZ6256,0
RY6636,0
G54018,0
CA4406,0
CZ3593,0
MU5789,6138
FM9093,0
MU6533,0
MU5116,0
DR6503,0
FM9214,0
MU2133,8645
HU7571,0
RY6684,0
CZ6351,0
GY7264,11539
CA1925,0
MU9738,0
CZ3232,0
HO1674,0
ZH9829,569
MU5008,0
9D5662,0
CZ3999,0
CA4533,0
CA4233,0
9C7492,3077
9C6461,10999
HO1695,0
EU2959,0
JD5984,0
CZ6319,0
9C8546,0
CZ6110,0
MU5190,11554
HO1164,0
MU5490,0
GS7824,0
CZ6426,0
MU9730,0
MU5457,0
G54617,0
MU5631,0
HU7894,0
CZ2839,0
SC2217,13445
SC4924,0
CZ6133,0
3U8957,16312
MU9871,14113
CX947,0
CZ6691,0
AQ1522,0
HO1785,0
3U3127,0
CZ8861,0
GJ8159,0
9C6824,0
MU5985,0
CZ3607,0
3U6719,0
CZ5190,0
HU7569,0
CZ3695,0
3U3194,0
SC4684,0
9C6274,0
MU2579,0
MF8963,0
HU7809,17041
ZH9710,0
HO1212,0
TV6076,14910
HO1732,0
SC2280,0
CZ6998,0
MF810,273
MU9760,0
CA440,0
MU2453,0
HU7841,0
AQ1056,0
VN531,0
GJ8788,0
KN5796,0
SC2294,0
CZ6472,0
EU2826,1341
MU6734,0
CA2625,0
NS3222,16002
CA1240,0
MU2525,0
CZ3468,0
9C6904,8238
HU7351,9282
CA561,0
3U8832,0
FM9425,0
CA4476,0
MU5821,0
TV9998,0
MF8540,6446
HU7117,0
SC4700,0
MU5370,0
EU2251,11620
TV9857,0
3U8261,0
CZ2319,0
HO1991,0
9C672R,0
G54186,0
MF8144,0
KN2396,0
MU2417,0
CZ3676,0
CZ369,0
CA4223,0
G54936,6537
HO1173,0
ZH8571,0
UQ3564,0
9C7028,0
MU5945,0
3U8181,0
SC8814,0
GJ8067,0
MU6259,0
MU5621,0
TV9878,17254
HO1180,0
CZ6994,0
MU5206,0
ZH8237,0
CZ6614,0
3U6977,0
ZH8568,0
3U8035,0
TV9980,18314
MU6421,13792
CI202,4606
ZH9654,0
MU9090,0
G52691,0
CZ5921,0
3U8707,17801
CZ8030,0
MU5445,0
CZ3412,12866
ZH9415,195
BK3232,0
GS7408,0
MU5853,0
SC2270,0
CZ6868,8853
CZ6405,0
3U6913,0
SC8824,0
MU5118,9521
9C7040,0
ZH9730,0
KN5531,0
ZH9032,16738
KY3136,0
GY7180,6719
MU6976,0
MU6366,0
MF8281,0
CZ5390,5071
CZ5126,0
HU7854,0
MU2154,0
UQ2568,15891
NS3209,0
MU5700,0
CZ6726,5014
FM9551,0
3U6983,3174
FM823,0
AQ1332,807
CZ6135,0
LT8888,0
GJ8286,3991
MF8765,0
SQ833,0
CA9612,0
ZH9748,0
CZ3691,0
IJ254,0
MU2111,0
CA2835,0
CI583,0
CA1829,4792
SC4923,0
CZ6876,0
GJ8551,0
HO1707,0
BR706,0
HO1622,0
MU776,0
CZ3388,0
MU5868,0
9C6928,0
SC4681,0
HU7811,0
MF8080,0
HO1127,0
VN507,0
CX313,13660
CZ3861,0
MU2394,9287
3U3910,0
GS7522,0
MU6584,9920
MF8651,14564
FD568,11623
MU6811,0
CZ2867,0
CA8910,0
JL22,0
MU9782,0
CZ3183,0
SC8041,0
HU7868,0
SC2205,0
CZ6328,0
CZ8892,0
DZ6310,4961
MU6601,0
CZ5067,0
JD620,0
MF8138,0
CZ339,0
HU7728,0
SC4911,0
MF8094,0
3U3058,0
ZH8281,0
3U3346,0
GJ8164,0
GS6508,0
Y87528,0
9C8977,0
SC4722,0
8L9844,0
CZ6952,0
G54136,10619
ZH9140,0
CA1868,0
MU2992,0
ZH9625,0
CA8636,967
AQ1001,0
CZ3299,0
FU6726,3480
DZ6370,0
MU9935,0
KN2951,0
CA4323,0
MU5175,0
SC4809,0
MU5858,0
JD5564,5701
AQ1569,0
UQ2592,0
NS8031,0
TR175,0
CZ8470,8207
MF8552,2388
PN6245,0
8L9873,0
MF8102,0
CA8927,5703
3U3172,0
A67148,0
CA4209,0
ZH8015,0
GS6598,0
CA2519,0
MU568,0
KE834,0
GS6621,0
GJ8124,0
CZ3454,0
HO1086,0
HO1720,0
KN5818,0
CA4555,0
FU6618,0
3U3610,0
CZ5709,0
CA4546,0
GS7839,0
CA1834,0
BK3010,0
CZ6746,0
GS7944,6072
MU9790,0
PN6365,0
HU7081,0
CZ6668,0
G52872,0
SC4750,0
CA4105,0
TV6021,0
FM9521,0
FM9394,0
HU7041,0
EU1862,0
CA4225,0
JD5630,0
MU2686,0
CZ2779,0
CA2691,16949
LT1313,0
MF8747,7555
JD5578,17712
HO1275,0
CA9679,0
MU2212,0
EU2755,0
HU7379,0
MU2880,0
ZH9629,5172
CA1971,0
RW6018,7910
ZH9274,0
ZH9224,0
CA4572,0
8L9527,0
TV9985,3633
CZ3609,0
CA8192,0
RY8895,0
MU5383,0
9C6988,13808
QW6178,0
MU534,0
MU2680,0
CA9656,17926
QW6098,0
SC4675,0
G52635,0
CZ6200,0
MU5960,16172
MF8911,1158
CA4538,0
CA1795,13639
G52708,0
9C8786,0
MU5706,18069
G54037,0
AK122,1367
GJ8154,16272
MU5117,0
CN7127,0
SC8820,0
MU9620,0
CA2729,0
MF8108,0
MU2522,1813
HU7441,6428
GJ8987,0
CZ8885,0
MU5877,0
CA1229,0
GS7440,0
3U8236,12361
MF8615,0
SQ806,0
TR188,0
HO1357,14350
HU7430,12049
CA4293,0
SC7939,0
JD5690,0
EU2256,0
G54705,329
CZ6795,0
CZ2693,0
FM9149,0
CZ8816,0
ZH8503,0
3U3180,0
MU790,8189
CA871,0
HX241,4152
MU5346,0
MF8037,0
CZ3241,0
MU2650,0
JD5833,0
MF8439,0
GY7223,13035
CZ8569,0
DR5066,2516
SC4878,17814
CZ8598,0
G52809,0
MU2331,0
3U3122,0
MU6745,0
CZ6467,0
HU7251,0
GS6467,0
CZ3235,0
QW9826,0
ZH9383,0
CA4340,0
8L9945,0
HU7025,0
ZH8428,11358
CZ6934,0
NS8029,0
KY8369,0
CZ6138,0
9C6318,0
ZH9708,17071
ZH9993,0
9H8328,0
GJ8298,0
TV6084,0
9C7458,0
DR5037,7703
CA1446,0
HU7651,0
FM9221,0
HU7823,16348
MU9757,0
QW9852,0
MU2223,0
HU7336,0
CZ5723,0
HU7585,12580
JD5675,0
CA776,0
CZ3512,0
MU2406,6741
ZH8622,0
MF8983,0
3U8737,0
MU2677,0
3U8007,11396
MU2336,0
FM9513,0
GS7551,0
CZ2751,0
KN5308,0
MF8119,0
CZ6194,0
KY8222,0
HU7709,14223
HU7503,0
9C6995,0
DZ6299,0
VZ3524,0
3U3315,0
ZH9475,0
MU6838,0
MU2550,0
GS7524,0
MU2819,0
MU748,0
9C8661,0
UQ2506,0
VZ3548,0
HO1517,0
CA1745,0
CZ6244,0
FM9085,0
CZ6710,0
SC8722,0
CZ6556,0
JD562T,0
CX957,0
CZ5707,0
3U6581,0
SC4980,0
CA404,0
GJ8548,8987
9C6895,0
HU775T,0
CZ2790,0
RY6681,0
CZ3847,0
MU2179,10518
HO1281,0
GJ8660,0
MF8126,0
CA4173,290
CZ376Z,0
3U6942,0
CZ8241,0
FM9315,0
NS3335,0
GJ8112,2606
MU6923,0
CA2515,0
MU6355,0
MU2780,5891
CA4053,0
MU5588,0
SC8881,0
CZ5459,0
FM9484,0
G52716,0
ZH9190,0
GJ8603,0
G54772,0
CZ3448,0
HU7283,0
JD5896,0
MU2216,0
CZ3903,0
CA8329,0
KN5675,0
DR5352,0
HU7694,0
CZ8888,0
HU7745,11578
MU9690,0
9C8969,7690
CZ6920,0
Y87505,14542
FM9126,2537
HU7203,0
FU6680,0
GX8874,0
MF8431,0
NH975,0
JD5882,0
GS7438,0
CA1544,10700
MU9061,0
SC2185,0
MU9795,0
8L9620,0
CZ3562,0
ZH8965,0
CZ3845,0
MU6454,12068
HU7328,4917
MU6545,0
SC2233,6929
JL89,0
MF870,0
9C6187,0
BR716,0
FM9128,0
DR5331,0
SC4717,0
CZ2824,0
8L9571,4917
FM834,0
TV9914,0
MU6986,2533
8L9618,0
MU5312,0
CZ8323,0
NX107,0
CA858,0
EU2213,0
MU239,0
9C7193,17293
MU2337,0
FM9543,0
HO1008,0
GX2031,0
OZ3615,0
MU5488,0
CA1549,0
CZ6540,0
MU5826,0
3U8962,0
3U8943,0
9C8869,0
MF8612,0
CA2629,0
ZH8806,0
EU2412,0
MU5202,0
FM9070,0
HO1283,18365
ZH9570,0
GX2014,0
CZ6950,0
MU2569,0
G52676,0
DR5316,0
SC2157,0
FU6522,0
KY3116,17616
9C6720,0
MF8339,0
ZH9092,0
MU6416,0
SC8407,0
FM9531,0
CZ6528,0
VZ3578,13385
CA2857,0
CZ6631,0
3U6636,0
MU2608,0
SC2322,0
A67771,0
CA1753,0
CA4207,3958
OZ366,0
CZ3393,0
CZ3212,0
MU5758,0
MU5560,1116
EU2419,0
AK116,5470
MU2984,0
CZ6262,17344
ZH9793,0
CZ6484,0
MU2469,0
QW9890,0
PN6551,0
CA1438,0
HU7830,11031
UQ2554,0
9C6738,0
CZ3135,0
CZ5513,11631
MU5961,0
CZ8495,0
3U8784,0
MF8262,0
MF8242,0
G54335,0
MF8276,0
MU9081,0
CZ3880,0
FM9458,0
MU6558,0
VN468,0
MU2763,0
MU9779,12120
MU5482,0
GJ8033,0
EU2404,0
CZ3536,0
HO1020,0
MU2265,0
MU9029,0
CA1495,0
MU6851,0
HO1291,16963
MU6928,0
MF8901,0
CA2925,0
MU5811,0
KN2836,0
HU7771,0
FM890,0
HX312,6903
CZ5818,0
ZH8320,0
MF8351,0
CA2867,0
CA8608,0
SC7646,0
ZH9368,0
HU7865,0
3U8067,0
CZ3602,0
BR722,0
SC7666,0
FM9517,0
ZH9109,7591
BK2936,0
MU6574,6777
ZH877U,0
ZH8424,0
HU7468,0
CZ3115,0
SC8404,17689
EU2854,0
CZ8927,0
CA8319,0
CZ6184,0
MF8132,0
CZ3308,0
DR6544,0
ZH9318,0
9C7549,0
CZ3881,14871
CZ2278,0
9C8604,3930
QW6056,0
MU2161,0
EU1885,0
HO2046,0
ZH9136,0
GY7125,0
NS8025,11590
G52814,0
GJ8982,0
MF8830,0
3U8253,5135
CA1884,0
CA4376,0
CZ6268,0
DZ6389,0
CZ5683,0
3U3458,0
DR6580,0
CA1722,0
MU2774,0
G54474,0
MU2691,0
CZ5852,0
MU5672,0
SC2232,0
G52662,0
ZH8523,261
CA1534,0
EU1844,0
3U8010,0
PN6341,0
MU5703,0
G54470,0
GS7557,0
MU6272,0
CA4365,0
KN5708,2906
DR5010,0
AQ1101,0
MU5793,0
CA1459,2204
G52680,0
SC4785,0
PN6261,0
9C6789,8620
CZ3915,0
SC1199,0
AQ1116,0
MU2138,0
G54907,0
JD5528,0
HU7260,0
CA8575,0
G54809,0
G54061,0
GJ8135,0
MU5634,0
CZ2633,0
CZ3527,0
MU6191,0
GJ8824,0
SC4725,0
CA1859,0
NX127,0
CZ5793,0
GS7564,0
HU7485,0
MU5569,0
SC2273,0
GS7617,0
FM9499,0
GS7879,0
DZ6238,0
PR337,15851
VJ3900,0
EU2714,0
CA2637,0
9H8456,0
SC4732,8779
ZH8984,0
ZH9007,0
MU9195,0
3U3964,10590
G54245,0
CA8186,0
MU2980,0
PN6441,0
MU5871,0
MU9783,0
MU2371,0
EU2298,0
MU545,0
ZH9646,0
CA1761,0
ZH8185,0
CZ3292,0
MU6175,0
MU5260,0
CZ3772,0
MF8423,0
MU2665,0
KL897,0
MU2937,0
GS7907,691
CZ6248,0
CA2532,10921
CZ3261,0
HU7390,0
FM9117,0
9H8459,0
CZ5108,0
CA8121,0
CA1488,0
BK3148,0
QW6130,0
MU2505,0
CA8323,0
NX135,0
3U6796,0
DR6501,0
CA1624,0
HU7290,0
CZ6558,0
ZH9903,656
CZ6189,0
9C7369,0
3U8247,0
HO1256,0
G54084,9276
NS3675,0
HO1213,0
3U8126,0
ZH9111,0
CZ2811,0
JD5208,12381
CZ6817,0
GS7822,8847
CZ5674,0
GS6464,16531
AQ1466,0
MF8331,0
NS3299,0
CA8549,17750
MU5241,0
9C8776,0
CA2889,0
MF881,0
JD5839,0
FM9482,0
ZH9386,0
CZ6656,0
3U3255,0
CZ3132,8980
9C6678,0
3U3347,15446
MF8837,0
MF8602,0
MU5986,0
MU6896,0
CZ6496,0
MU5629,0
CA8238,0
GJ8889,0
MU2978,0
FM9321,0
SC1197,0
MU6719,0
JR1571,0
MU2962,0
KN2816,0
CZ6455,0
G52771,7605
GS7888,0
CA1316,0
CZ6295,10178
CA8327,0
3U6757,0
ZH9458,0
QW6052,5546
3U3157,0
MF8637,0
ZH9240,0
MU6652,13211
GX8836,0
GJ8802,0
CA8307,0
SC8736,0
CZ3062,0
CZ6331,0
CZ6394,0
CZ5809,0
MU2008,0
MF8619,0
MU5182,0
HU7665,0
MU2652,0
ZH9447,6855
CZ3794,0
CZ6531,0
CA8154,0
MU6423,0
HU7228,0
MU6345,0
CA1513,0
MF8782,0
3U8297,0
9C8585,0
PN6308,3442
3U3051,0
MU5238,4170
HU7255,0
CZ8973,0
MF8785,0
CA718,0
CZ6881,0
MU6309,0
8L9562,13899
MU2459,0
SC4770,0
MF8522,0
EU2262,17926
FM886,0
CZ3507,3852
KN2625,0
CZ2716,0
MU7640,0
CZ6353,0
CA4486,0
CZ3921,0
CZ3563,0
GJ8587,0
CA1228,17145
MU5311,0
EU183T,0
3U3289,0
GY7229,0
CZ6538,0
MU9634,0
AQ1622,0
9C8728,0
SQ807,0
CX396,0
CA2608,0
NX1,0
ZH8151,0
CZ5320,0
CZ6421,0
ZH9757,0
CZ6890,0
DR5321,0
MF8409,6149
SC1196,0
CZ6010,15027
CI503,0
MU9661,15358
JR1516,0
JD5116,18322
MU2112,0
CA1314,0
FM9230,6312
HU7877,0
FM9432,0
GS7516,0
3U3917,0
JD5105,0
3U3652,0
GS6686,0
GS7900,0
BK2988,0
MU5170,0
HU7655,4994
GJ8673,7092
GY7242,0
8L9643,0
9C6319,17115
CZ6122,0
SC2202,0
GJ8822,0
CZ6050,0
HU7293,0
GS6660,0
HU7058,0
EU1870,0
CA1355,0
PN6251,0
PN6320,0
G52794,0
ZH9756,0
MU5225,4800
CZ363,15580
HU7163,0
3U6970,0
GJ8584,0
MU9544,16767
CZ6662,0
PN6220,0
3U3348,0
EU2972,0
8L9858,0
9D5674,0
HU7851,0
CA1892,0
TV9910,0
MU9023,0
QW9860,0
HU7508,0
CZ3503,7009
3U6875,0
MF8207,0
GS7583,0
MU268,0
EU2899,0
CA905,0
HU7358,0
MF8042,0
GS6525,0
CZ6399,0
MU5237,0
3U8947,0
FM9497,11982
MF8391,0
3U8151,0
CZ3822,0
CZ6968,0
JR1602,0
MU5532,0
SC8037,0
CA1224,0
MU2702,0
MU560,0
MF8243,0
UQ2615,0
GX7884,0
CA4239,0
8L9885,0
G52763,0
MF8379,0
CA8125,0
MU6384,0
SC2319,8946
3U6360,9009
CA1719,0
EU2784,0
KE2209,0
CZ3334,0
9C7239,0
MU2299,997
CZ6460,0
CZ3149,0
MU288,0
CA9815,0
ZH9604,0
GS6564,0
CZ5913,0
CA4345,0
CZ6553,0
CZ6524,944
SC8405,0
EU2704,0
GS6646,0
MU5808,0
GJ6074,0
DR6576,3913
9C6270,2042
FM9239,0
PN6345,0
9C7396,0
EU2797,0
ZH8307,0
CZ6251,0
CZ5362,0
MF8660,0
MU2647,0
CZ6816,0
CZ6976,0
CZ3499,0
CA1392,0
UQ3587,0
CZ5122,13211
9D5666,0
MU505,0
EU1994,6322
QW6062,0
MU5034,0
DZ6243,0
NS3212,14529
CA1953,6510
QW619A,0
MU2994,0
SC4972,0
UQ2514,0
CA8634,0
8L977Q,0
AK102,0
MU2446,15278
CA1357,0
CA2884,0
HU7092,0
3U8761,0
AK169,2967
9H8329,0
CZ3426,10403
ZH9770,0
GS7616,0
MU6458,0
MU2845,0
3U3267,0
CZ3917,0
ZH9917,8084
MF8607,0
CZ6582,0
CA1131,0
ZH9696,0
ZH9884,0
FM9343,0
HU7642,0
MU2196,0
CZ3907,0
MU5348,0
A67128,0
SC2332,0
CA8511,0
BK3016,0
SQ836,0
ZH9674,0
KN5960,0
CZ6945,0
ZH8962,11637
CA4557,0
3U6684,0
CZ3878,0
MU6580,0
GJ8011,0
TV9874,0
CZ8259,12637
EU1864,0
JD5916,0
9C6138,0
CA117,0
GJ8610,0
FM9232,0
